route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
2,000002,88____:049::8892007:8895208:10:1535:20220313,Zottegem,11008,,57,,1
2,000016,88____:049::8892007:8895208:10:1235:20220320,Zottegem,11008,,58,,1
15,000019,88____:049::8892205:8896008:5:1045:20220410,Courtrai,11008,,59,,1
11,000005,88____:049::8896388:8896008:2:1046:20220408,Courtrai,11008,,60,,1
9,000012,88____:049::8895802:8895505:10:1419:20220327,Grammont,11008,,61,,1
1,000017,88____:049::8896305:8896735:5:1241:20220227,Poperinge,11009,,62,,1
14,000018,88____:049::8895000:8895802:3:1043:20220306,Denderleeuw,11009,,63,,1
2,000002,88____:049::8892007:8895208:10:1635:20220313,Zottegem,11009,,64,,1
2,000016,88____:049::8892007:8895208:10:1335:20220320,Zottegem,11009,,65,,1
15,000019,88____:049::8892205:8896008:5:1145:20220410,Courtrai,11009,,66,,1
11,000005,88____:049::8896388:8896008:2:1146:20220408,Courtrai,11009,,67,,1
9,000012,88____:049::8895802:8895505:10:1519:20220327,Grammont,11009,,68,,1
1,000017,88____:049::8896305:8896735:5:1341:20220227,Poperinge,11010,,69,,1
14,000018,88____:049::8895000:8895802:3:1143:20220306,Denderleeuw,11010,,70,,1
2,000002,88____:049::8892007:8895208:10:1735:20220313,Zottegem,11010,,71,,1
2,000016,88____:049::8892007:8895208:10:1435:20220320,Zottegem,11010,,72,,1
15,000019,88____:049::8892205:8896008:5:1245:20220410,Courtrai,11010,,73,,1
11,000005,88____:049::8896388:8896008:2:1246:20220408,Courtrai,11010,,74,,1
9,000012,88____:049::8895802:8895505:10:1619:20220327,Grammont,11010,,75,,1
1,000017,88____:049::8896305:8896735:5:1441:20220227,Poperinge,11011,,76,,1
14,000018,88____:049::8895000:8895802:3:1243:20220306,Denderleeuw,11011,,77,,1
2,000002,88____:049::8892007:8895208:10:1835:20220313,Zottegem,11011,,78,,1
2,000016,88____:049::8892007:8895208:10:1535:20220320,Zottegem,11011,,79,,1
15,000019,88____:049::8892205:8896008:5:1345:20220410,Courtrai,11011,,80,,1
11,000005,88____:049::8896388:8896008:2:1346:20220408,Courtrai,11011,,81,,1
9,000012,88____:049::8895802:8895505:10:1719:20220327,Grammont,11011,,82,,1
1,000017,88____:049::8896305:8896735:5:1541:20220227,Poperinge,11012,,83,,1
14,000018,88____:049::8895000:8895802:3:1343:20220306,Denderleeuw,11012,,84,,1
2,000002,88____:049::8892007:8895208:10:1935:20220313,Zottegem,11012,,85,,1
2,000016,88____:049::8892007:8895208:10:1635:20220320,Zottegem,11012,,86,,1
15,000019,88____:049::8892205:8896008:5:1445:20220410,Courtrai,11012,,87,,1
11,000005,88____:049::8896388:8896008:2:1446:20220408,Courtrai,11012,,88,,1
9,000012,88____:049::8895802:8895505:10:1819:20220327,Grammont,11012,,89,,1
1,000017,88____:049::8896305:8896735:5:1641:20220227,Poperinge,11013,,90,,1
14,000018,88____:049::8895000:8895802:3:1443:20220306,Denderleeuw,11013,,91,,1
2,000002,88____:049::8892007:8895208:10:2035:20220313,Zottegem,11013,,92,,1
2,000016,88____:049::8892007:8895208:10:1735:20220320,Zottegem,11013,,93,,1
15,000019,88____:049::8892205:8896008:5:1545:20220410,Courtrai,11013,,94,,1
11,000005,88____:049::8896388:8896008:2:1546:20220408,Courtrai,11013,,95,,1
9,000012,88____:049::8895802:8895505:10:1919:20220327,Grammont,11013,,96,,1
1,000017,88____:049::8896305:8896735:5:1741:20220227,Poperinge,11014,,97,,1
14,000018,88____:049::8895000:8895802:3:1543:20220306,Denderleeuw,11014,,98,,1
2,000002,88____:049::8892007:8895208:10:2135:20220313,Zottegem,11014,,99,,1
2,000016,88____:049::8892007:8895208:10:1835:20220320,Zottegem,11014,,100,,1
15,000019,88____:049::8892205:8896008:5:1645:20220410,Courtrai,11014,,101,,1
11,000005,88____:049::8896388:8896008:2:1646:20220408,Courtrai,11014,,102,,1
9,000012,88____:049::8895802:8895505:10:2019:20220327,Grammont,11014,,103,,1
1,000017,88____:049::8896305:8896735:5:1841:20220227,Poperinge,11015,,104,,1
14,000018,88____:049::8895000:8895802:3:1643:20220306,Denderleeuw,11015,,105,,1
2,000021,88____:049::8892007:8895208:10:2235:20220312,Zottegem,11015,,106,,1
16,000022,88____:049::8892007:8895505:12:2343:20220313,Grammont,11015,,107,,1
2,000016,88____:049::8892007:8895208:10:1935:20220320,Zottegem,11015,,108,,1
15,000019,88____:049::8892205:8896008:5:1745:20220410,Courtrai,11015,,109,,1
11,000005,88____:049::8896388:8896008:2:1746:20220408,Courtrai,11015,,110,,1
9,000012,88____:049::8895802:8895505:10:2119:20220327,Grammont,11015,,111,,1
1,000017,88____:049::8896305:8896735:5:1941:20220227,Poperinge,11016,,112,,1
14,000018,88____:049::8895000:8895802:3:1743:20220306,Denderleeuw,11016,,113,,1
16,000021,88____:049::8892007:8895505:12:2443:20220312,Grammont,11016,,114,,1
2,000016,88____:049::8892007:8895208:10:2035:20220320,Zottegem,11016,,115,,1
15,000019,88____:049::8892205:8896008:5:1845:20220410,Courtrai,11016,,116,,1
11,000005,88____:049::8896388:8896008:2:1846:20220408,Courtrai,11016,,117,,1
9,000012,88____:049::8895802:8895505:10:2219:20220327,Grammont,11016,,118,,1
1,000017,88____:049::8896305:8896735:5:2041:20220227,Poperinge,11017,,119,,1
14,000018,88____:049::8895000:8895802:3:1843:20220306,Denderleeuw,11017,,120,,1
2,000002,88____:049::8895208:8892007:10:732:20220313,Gand-Saint-Pierre,11017,,121,,1
2,000016,88____:049::8892007:8895208:10:2135:20220320,Zottegem,11017,,122,,1
15,000019,88____:049::8892205:8896008:5:1945:20220410,Courtrai,11017,,123,,1
11,000005,88____:049::8896388:8896008:2:1946:20220408,Courtrai,11017,,124,,1
9,000012,88____:049::8895505:8895802:10:759:20220327,Denderleeuw,11017,,125,,1
1,000017,88____:049::8896305:8896735:5:2141:20220227,Poperinge,11018,,126,,1
14,000018,88____:049::8895000:8895802:3:1943:20220306,Denderleeuw,11018,,127,,1
2,000002,88____:049::8895208:8892007:10:832:20220313,Gand-Saint-Pierre,11018,,128,,1
2,000023,88____:049::8892007:8895208:10:2235:20220319,Zottegem,11018,,129,,1
16,000024,88____:049::8892007:8895505:12:2343:20220320,Grammont,11018,,130,,1
15,000019,88____:049::8892205:8896008:5:2045:20220410,Courtrai,11018,,131,,1
11,000005,88____:049::8896388:8896008:2:2046:20220408,Courtrai,11018,,132,,1
9,000012,88____:049::8895505:8895802:10:859:20220327,Denderleeuw,11018,,133,,1
1,000017,88____:049::8896305:8896735:5:2241:20220227,Poperinge,11019,,134,,1
14,000018,88____:049::8895000:8895802:3:2043:20220306,Denderleeuw,11019,,135,,1
2,000002,88____:049::8895208:8892007:10:932:20220313,Gand-Saint-Pierre,11019,,136,,1
16,000023,88____:049::8892007:8895505:12:2443:20220319,Grammont,11019,,137,,1
15,000019,88____:049::8892205:8896008:5:2145:20220410,Courtrai,11019,,138,,1
11,000005,88____:049::8896388:8896008:2:2146:20220408,Courtrai,11019,,139,,1
9,000012,88____:049::8895505:8895802:10:959:20220327,Denderleeuw,11019,,140,,1
1,000017,88____:049::8896305:8896735:5:2341:20220227,Poperinge,11020,,141,,1
14,000018,88____:049::8895000:8895802:3:2143:20220306,Denderleeuw,11020,,142,,1
2,000002,88____:049::8895208:8892007:10:1032:20220313,Gand-Saint-Pierre,11020,,143,,1
2,000016,88____:049::8895208:8892007:10:732:20220320,Gand-Saint-Pierre,11020,,144,,1
15,000019,88____:049::8892205:8896008:5:2245:20220410,Courtrai,11020,,145,,1
11,000005,88____:049::8896388:8896008:2:2246:20220408,Courtrai,11020,,146,,1
9,000012,88____:049::8895505:8895802:10:1059:20220327,Denderleeuw,11020,,147,,1
1,000017,88____:049::8896305:8896735:5:2441:20220227,Poperinge,11021,,148,,1
14,000018,88____:049::8895000:8895802:3:2243:20220306,Denderleeuw,11021,,149,,1
2,000002,88____:049::8895208:8892007:10:1132:20220313,Gand-Saint-Pierre,11021,,150,,1
2,000016,88____:049::8895208:8892007:10:832:20220320,Gand-Saint-Pierre,11021,,151,,1
15,000019,88____:049::8892205:8896008:5:2345:20220410,Courtrai,11021,,152,,1
11,000005,88____:049::8896008:8896388:2:626:20220408,Bissegem,11021,,153,,1
9,000012,88____:049::8895505:8895802:10:1159:20220327,Denderleeuw,11021,,154,,1
2,000002,88____:049::8895208:8892007:10:1232:20220313,Gand-Saint-Pierre,11022,,155,,1
2,000016,88____:049::8895208:8892007:10:932:20220320,Gand-Saint-Pierre,11022,,156,,1
11,000005,88____:049::8896008:8896388:2:726:20220408,Bissegem,11022,,157,,1
17,000025,88____:049::8894508:8821006:8:129:20220307,Anvers-Central,11022,,158,,1
9,000012,88____:049::8895505:8895802:10:1259:20220327,Denderleeuw,11022,,159,,1
18,000026,88____:049::8894201:8892007:5:106:20220226,Gand-Saint-Pierre,11023,,160,,1
2,000002,88____:049::8895208:8892007:10:1332:20220313,Gand-Saint-Pierre,11023,,161,,1
2,000016,88____:049::8895208:8892007:10:1032:20220320,Gand-Saint-Pierre,11023,,162,,1
11,000005,88____:049::8896008:8896388:2:826:20220408,Bissegem,11023,,163,,1
9,000012,88____:049::8895505:8895802:10:1359:20220327,Denderleeuw,11023,,164,,1
2,000002,88____:049::8895208:8892007:10:1432:20220313,Gand-Saint-Pierre,11024,,165,,1
2,000016,88____:049::8895208:8892007:10:1132:20220320,Gand-Saint-Pierre,11024,,166,,1
11,000005,88____:049::8896008:8896388:2:926:20220408,Bissegem,11024,,167,,1
9,000012,88____:049::8895505:8895802:10:1459:20220327,Denderleeuw,11024,,168,,1
2,000002,88____:049::8895208:8892007:10:1532:20220313,Gand-Saint-Pierre,11025,,169,,1
2,000016,88____:049::8895208:8892007:10:1232:20220320,Gand-Saint-Pierre,11025,,170,,1
11,000005,88____:049::8896008:8896388:2:1026:20220408,Bissegem,11025,,171,,1
9,000012,88____:049::8895505:8895802:10:1559:20220327,Denderleeuw,11025,,172,,1
2,000002,88____:049::8895208:8892007:10:1632:20220313,Gand-Saint-Pierre,11026,,173,,1
2,000016,88____:049::8895208:8892007:10:1332:20220320,Gand-Saint-Pierre,11026,,174,,1
11,000005,88____:049::8896008:8896388:2:1126:20220408,Bissegem,11026,,175,,1
9,000012,88____:049::8895505:8895802:10:1659:20220327,Denderleeuw,11026,,176,,1
1,000017,88____:049::8896735:8896305:5:524:20220227,Menin,11027,,177,,1
14,000018,88____:049::8895802:8895000:3:644:20220306,Alost,11027,,178,,1
2,000002,88____:049::8895208:8892007:10:1732:20220313,Gand-Saint-Pierre,11027,,179,,1
2,000016,88____:049::8895208:8892007:10:1432:20220320,Gand-Saint-Pierre,11027,,180,,1
11,000005,88____:049::8896008:8896388:2:1226:20220408,Bissegem,11027,,181,,1
9,000012,88____:049::8895505:8895802:10:1759:20220327,Denderleeuw,11027,,182,,1
1,000017,88____:049::8896735:8896305:5:624:20220227,Menin,11028,,183,,1
14,000018,88____:049::8895802:8895000:3:744:20220306,Alost,11028,,184,,1
2,000002,88____:049::8895208:8892007:10:1832:20220313,Gand-Saint-Pierre,11028,,185,,1
2,000016,88____:049::8895208:8892007:10:1532:20220320,Gand-Saint-Pierre,11028,,186,,1
15,000019,88____:049::8896008:8892205:5:725:20220410,Lichtervelde,11028,,187,,1
11,000005,88____:049::8896008:8896388:2:1326:20220408,Bissegem,11028,,188,,1
9,000012,88____:049::8895505:8895802:10:1859:20220327,Denderleeuw,11028,,189,,1
1,000017,88____:049::8896735:8896305:5:724:20220227,Menin,11029,,190,,1
14,000018,88____:049::8895802:8895000:3:844:20220306,Alost,11029,,191,,1
2,000002,88____:049::8895208:8892007:10:1932:20220313,Gand-Saint-Pierre,11029,,192,,1
2,000016,88____:049::8895208:8892007:10:1632:20220320,Gand-Saint-Pierre,11029,,193,,1
15,000019,88____:049::8896008:8892205:5:825:20220410,Lichtervelde,11029,,194,,1
11,000005,88____:049::8896008:8896388:2:1426:20220408,Bissegem,11029,,195,,1
9,000012,88____:049::8895505:8895802:10:1959:20220327,Denderleeuw,11029,,196,,1
1,000017,88____:049::8896735:8896305:5:824:20220227,Menin,11030,,197,,1
14,000018,88____:049::8895802:8895000:3:944:20220306,Alost,11030,,198,,1
2,000002,88____:049::8895208:8892007:10:2032:20220313,Gand-Saint-Pierre,11030,,199,,1
2,000016,88____:049::8895208:8892007:10:1732:20220320,Gand-Saint-Pierre,11030,,200,,1
15,000019,88____:049::8896008:8892205:5:925:20220410,Lichtervelde,11030,,201,,1
11,000005,88____:049::8896008:8896388:2:1526:20220408,Bissegem,11030,,202,,1
9,000012,88____:049::8895505:8895802:10:2059:20220327,Denderleeuw,11030,,203,,1
1,000017,88____:049::8896735:8896305:5:924:20220227,Menin,11031,,204,,1
14,000018,88____:049::8895802:8895000:3:1044:20220306,Alost,11031,,205,,1
2,000002,88____:049::8895208:8892007:10:2132:20220313,Gand-Saint-Pierre,11031,,206,,1
2,000016,88____:049::8895208:8892007:10:1832:20220320,Gand-Saint-Pierre,11031,,207,,1
15,000019,88____:049::8896008:8892205:5:1025:20220410,Lichtervelde,11031,,208,,1
11,000005,88____:049::8896008:8896388:2:1626:20220408,Bissegem,11031,,209,,1
9,000012,88____:049::8895505:8895802:10:2159:20220327,Denderleeuw,11031,,210,,1
1,000017,88____:049::8896735:8896305:5:1024:20220227,Menin,11032,,211,,1
14,000018,88____:049::8895802:8895000:3:1144:20220306,Alost,11032,,212,,1
2,000002,88____:049::8895208:8892007:10:2232:20220313,Gand-Saint-Pierre,11032,,213,,1
2,000016,88____:049::8895208:8892007:10:1932:20220320,Gand-Saint-Pierre,11032,,214,,1
15,000019,88____:049::8896008:8892205:5:1125:20220410,Lichtervelde,11032,,215,,1
11,000005,88____:049::8896008:8896388:2:1726:20220408,Bissegem,11032,,216,,1
19,000012,88____:049::8891009:8892205:4:725:20220327,Lichtervelde,11032,,217,,1
1,000017,88____:049::8896735:8896305:5:1124:20220227,Menin,11033,,218,,1
14,000018,88____:049::8895802:8895000:3:1244:20220306,Alost,11033,,219,,1
2,000021,88____:049::8895208:8892007:10:2332:20220312,Gand-Saint-Pierre,11033,,220,,1
2,000016,88____:049::8895208:8892007:10:2032:20220320,Gand-Saint-Pierre,11033,,221,,1
15,000019,88____:049::8896008:8892205:5:1225:20220410,Lichtervelde,11033,,222,,1
11,000005,88____:049::8896008:8896388:2:1826:20220408,Bissegem,11033,,223,,1
19,000012,88____:049::8891009:8892205:4:825:20220327,Lichtervelde,11033,,224,,1
1,000017,88____:049::8896735:8896305:5:1224:20220227,Menin,11034,,225,,1
14,000018,88____:049::8895802:8895000:3:1344:20220306,Alost,11034,,226,,1
19,000002,88____:049::8892205:8891009:4:722:20220313,Bruges,11034,,227,,1
2,000016,88____:049::8895208:8892007:10:2132:20220320,Gand-Saint-Pierre,11034,,228,,1
15,000019,88____:049::8896008:8892205:5:1325:20220410,Lichtervelde,11034,,229,,1
11,000005,88____:049::8896008:8896388:2:1926:20220408,Bissegem,11034,,230,,1
19,000012,88____:049::8891009:8892205:4:925:20220327,Lichtervelde,11034,,231,,1
1,000017,88____:049::8896735:8896305:5:1324:20220227,Menin,11035,,232,,1
14,000018,88____:049::8895802:8895000:3:1444:20220306,Alost,11035,,233,,1
19,000002,88____:049::8892205:8891009:4:822:20220313,Bruges,11035,,234,,1
2,000016,88____:049::8895208:8892007:10:2232:20220320,Gand-Saint-Pierre,11035,,235,,1
15,000019,88____:049::8896008:8892205:5:1425:20220410,Lichtervelde,11035,,236,,1
11,000005,88____:049::8896008:8896388:2:2026:20220408,Bissegem,11035,,237,,1
19,000012,88____:049::8891009:8892205:4:1025:20220327,Lichtervelde,11035,,238,,1
1,000017,88____:049::8896735:8896305:5:1424:20220227,Menin,11036,,239,,1
14,000018,88____:049::8895802:8895000:3:1544:20220306,Alost,11036,,240,,1
19,000002,88____:049::8892205:8891009:4:922:20220313,Bruges,11036,,241,,1
2,000023,88____:049::8895208:8892007:10:2332:20220319,Gand-Saint-Pierre,11036,,242,,1
15,000019,88____:049::8896008:8892205:5:1525:20220410,Lichtervelde,11036,,243,,1
11,000005,88____:049::8896008:8896388:2:2126:20220408,Bissegem,11036,,244,,1
19,000012,88____:049::8891009:8892205:4:1125:20220327,Lichtervelde,11036,,245,,1
1,000017,88____:049::8896735:8896305:5:1524:20220227,Menin,11037,,246,,1
14,000018,88____:049::8895802:8895000:3:1644:20220306,Alost,11037,,247,,1
19,000002,88____:049::8892205:8891009:4:1022:20220313,Bruges,11037,,248,,1
15,000019,88____:049::8896008:8892205:5:1625:20220410,Lichtervelde,11037,,249,,1
11,000005,88____:049::8896008:8896388:2:2226:20220408,Bissegem,11037,,250,,1
20,000016,88____:049::8893401:8894201:3:759:20220320,Lokeren,11037,,251,,1
19,000012,88____:049::8891009:8892205:4:1225:20220327,Lichtervelde,11037,,252,,1
1,000017,88____:049::8896735:8896305:5:1624:20220227,Menin,11038,,253,,1
14,000018,88____:049::8895802:8895000:3:1744:20220306,Alost,11038,,254,,1
19,000002,88____:049::8892205:8891009:4:1122:20220313,Bruges,11038,,255,,1
15,000019,88____:049::8896008:8892205:5:1725:20220410,Lichtervelde,11038,,256,,1
11,000005,88____:049::8896008:8896388:2:2326:20220408,Bissegem,11038,,257,,1
20,000016,88____:049::8893401:8894201:3:859:20220320,Lokeren,11038,,258,,1
19,000012,88____:049::8891009:8892205:4:1325:20220327,Lichtervelde,11038,,259,,1
1,000017,88____:049::8896735:8896305:5:1724:20220227,Menin,11039,,260,,1
14,000018,88____:049::8895802:8895000:3:1844:20220306,Alost,11039,,261,,1
19,000002,88____:049::8892205:8891009:4:1222:20220313,Bruges,11039,,262,,1
15,000019,88____:049::8896008:8892205:5:1825:20220410,Lichtervelde,11039,,263,,1
20,000016,88____:049::8893401:8894201:3:959:20220320,Lokeren,11039,,264,,1
19,000012,88____:049::8891009:8892205:4:1425:20220327,Lichtervelde,11039,,265,,1
6,000027,88____:049::8891009:8891702:2:41:20220408,Ostende,11039,,266,,1
1,000017,88____:049::8896735:8896305:5:1824:20220227,Menin,11040,,267,,1
14,000018,88____:049::8895802:8895000:3:1944:20220306,Alost,11040,,268,,1
19,000002,88____:049::8892205:8891009:4:1322:20220313,Bruges,11040,,269,,1
15,000019,88____:049::8896008:8892205:5:1925:20220410,Lichtervelde,11040,,270,,1
20,000016,88____:049::8893401:8894201:3:1059:20220320,Lokeren,11040,,271,,1
19,000012,88____:049::8891009:8892205:4:1525:20220327,Lichtervelde,11040,,272,,1
6,000027,88____:049::8891009:8891702:2:159:20220408,Ostende,11040,,273,,1
1,000017,88____:049::8896735:8896305:5:1924:20220227,Menin,11041,,274,,1
14,000018,88____:049::8895802:8895000:3:2044:20220306,Alost,11041,,275,,1
19,000002,88____:049::8892205:8891009:4:1422:20220313,Bruges,11041,,276,,1
15,000019,88____:049::8896008:8892205:5:2025:20220410,Lichtervelde,11041,,277,,1
20,000016,88____:049::8893401:8894201:3:1159:20220320,Lokeren,11041,,278,,1
19,000012,88____:049::8891009:8892205:4:1625:20220327,Lichtervelde,11041,,279,,1
21,000005,88____:049::8896008:8896800:4:511:20220408,Roulers,11041,,280,,1
1,000017,88____:049::8896735:8896305:5:2024:20220227,Menin,11042,,281,,1
14,000018,88____:049::8895802:8895000:3:2144:20220306,Alost,11042,,282,,1
19,000002,88____:049::8892205:8891009:4:1522:20220313,Bruges,11042,,283,,1
15,000019,88____:049::8896008:8892205:5:2125:20220410,Lichtervelde,11042,,284,,1
20,000016,88____:049::8893401:8894201:3:1259:20220320,Lokeren,11042,,285,,1
19,000012,88____:049::8891009:8892205:4:1725:20220327,Lichtervelde,11042,,286,,1
21,000005,88____:049::8896008:8896800:4:611:20220408,Roulers,11042,,287,,1
1,000017,88____:049::8896735:8896305:5:2124:20220227,Menin,11043,,288,,1
14,000018,88____:049::8895802:8895000:3:2244:20220306,Alost,11043,,289,,1
19,000002,88____:049::8892205:8891009:4:1622:20220313,Bruges,11043,,290,,1
15,000019,88____:049::8896008:8892205:5:2225:20220410,Lichtervelde,11043,,291,,1
20,000016,88____:049::8893401:8894201:3:1359:20220320,Lokeren,11043,,292,,1
19,000012,88____:049::8891009:8892205:4:1825:20220327,Lichtervelde,11043,,293,,1
21,000005,88____:049::8896008:8896800:4:711:20220408,Roulers,11043,,294,,1
1,000017,88____:049::8896735:8896305:5:2224:20220227,Menin,11044,,295,,1
14,000018,88____:049::8895802:8895000:3:2344:20220306,Alost,11044,,296,,1
19,000002,88____:049::8892205:8891009:4:1722:20220313,Bruges,11044,,297,,1
15,000019,88____:049::8896008:8892205:5:2314:20220410,Lichtervelde,11044,,298,,1
20,000016,88____:049::8893401:8894201:3:1459:20220320,Lokeren,11044,,299,,1
19,000012,88____:049::8891009:8892205:4:1925:20220327,Lichtervelde,11044,,300,,1
19,000002,88____:049::8892205:8891009:4:1822:20220313,Bruges,11045,,301,,1
20,000016,88____:049::8893401:8894201:3:1559:20220320,Lokeren,11045,,302,,1
19,000012,88____:049::8891009:8892205:4:2025:20220327,Lichtervelde,11045,,303,,1
22,000028,88____:049::8893401:8822004:7:852:20220403,Malines,11045,,304,,1
19,000002,88____:049::8892205:8891009:4:1922:20220313,Bruges,11046,,305,,1
20,000016,88____:049::8893401:8894201:3:1659:20220320,Lokeren,11046,,306,,1
19,000012,88____:049::8891009:8892205:4:2125:20220327,Lichtervelde,11046,,307,,1
22,000028,88____:049::8893401:8822004:7:952:20220403,Malines,11046,,308,,1
19,000002,88____:049::8892205:8891009:4:2022:20220313,Bruges,11047,,309,,1
20,000016,88____:049::8893401:8894201:3:1759:20220320,Lokeren,11047,,310,,1
19,000012,88____:049::8891009:8892205:4:2225:20220327,Lichtervelde,11047,,311,,1
22,000028,88____:049::8893401:8822004:7:1052:20220403,Malines,11047,,312,,1
19,000002,88____:049::8892205:8891009:4:2122:20220313,Bruges,11048,,313,,1
20,000016,88____:049::8893401:8894201:3:1859:20220320,Lokeren,11048,,314,,1
19,000012,88____:049::8892205:8891009:4:722:20220327,Bruges,11048,,315,,1
22,000028,88____:049::8893401:8822004:7:1152:20220403,Malines,11048,,316,,1
19,000002,88____:049::8892205:8891009:4:2222:20220313,Bruges,11049,,317,,1
20,000016,88____:049::8893401:8894201:3:1959:20220320,Lokeren,11049,,318,,1
19,000012,88____:049::8892205:8891009:4:822:20220327,Bruges,11049,,319,,1
22,000028,88____:049::8893401:8822004:7:1252:20220403,Malines,11049,,320,,1
19,000002,88____:049::8892205:8891009:4:2322:20220313,Bruges,11050,,321,,1
20,000016,88____:049::8893401:8894201:3:2059:20220320,Lokeren,11050,,322,,1
19,000012,88____:049::8892205:8891009:4:922:20220327,Bruges,11050,,323,,1
22,000028,88____:049::8893401:8822004:7:1352:20220403,Malines,11050,,324,,1
20,000016,88____:049::8893401:8894201:3:2159:20220320,Lokeren,11051,,325,,1
19,000002,88____:049::8891009:8892205:4:725:20220313,Lichtervelde,11051,,326,,1
19,000012,88____:049::8892205:8891009:4:1022:20220327,Bruges,11051,,327,,1
